"ID";"Geslacht";"LeeftijdOp31December";"Geboorteland";"BurgerlijkeStaat";"Perioden";"Immigratie_1"
"11804";"T001038";"10000";"G008633";"1050   ";"2000JJ00";"      29"
"11805";"T001038";"10000";"G008633";"1050   ";"2001JJ00";"      22"
"11806";"T001038";"10000";"G008633";"1050   ";"2002JJ00";"      10"
"11807";"T001038";"10000";"G008633";"1050   ";"2003JJ00";"      14"
"11808";"T001038";"10000";"G008633";"1050   ";"2004JJ00";"      12"
"11809";"T001038";"10000";"G008633";"1050   ";"2005JJ00";"       8"
"11810";"T001038";"10000";"G008633";"1050   ";"2006JJ00";"       3"
"11811";"T001038";"10000";"G008633";"1050   ";"2007JJ00";"      16"
"11812";"T001038";"10000";"G008633";"1050   ";"2008JJ00";"      23"
"11813";"T001038";"10000";"G008633";"1050   ";"2009JJ00";"      26"
"11814";"T001038";"10000";"G008633";"1050   ";"2010JJ00";"      25"
"11815";"T001038";"10000";"G008633";"1050   ";"2011JJ00";"      20"
"11816";"T001038";"10000";"G008633";"1050   ";"2012JJ00";"      22"
"11817";"T001038";"10000";"G008633";"1050   ";"2013JJ00";"      12"
"11818";"T001038";"10000";"G008633";"1050   ";"2014JJ00";"       8"
"11819";"T001038";"10000";"G008633";"1050   ";"2015JJ00";"       8"
"11820";"T001038";"10000";"G008633";"1050   ";"2016JJ00";"      27"
"11821";"T001038";"10000";"G008633";"1050   ";"2017JJ00";"      14"
"11822";"T001038";"10000";"G008633";"1080   ";"1995JJ00";"       5"
"11823";"T001038";"10000";"G008633";"1080   ";"1996JJ00";"       3"
"11824";"T001038";"10000";"G008633";"1080   ";"1997JJ00";"       7"
"11825";"T001038";"10000";"G008633";"1080   ";"1998JJ00";"       9"
"11826";"T001038";"10000";"G008633";"1080   ";"1999JJ00";"      10"
"11827";"T001038";"10000";"G008633";"1080   ";"2000JJ00";"      10"
"11828";"T001038";"10000";"G008633";"1080   ";"2001JJ00";"       9"
"11829";"T001038";"10000";"G008633";"1080   ";"2002JJ00";"       4"
"11830";"T001038";"10000";"G008633";"1080   ";"2003JJ00";"       7"
"11831";"T001038";"10000";"G008633";"1080   ";"2004JJ00";"       7"
"11832";"T001038";"10000";"G008633";"1080   ";"2005JJ00";"      10"
"11833";"T001038";"10000";"G008633";"1080   ";"2006JJ00";"      21"
"11834";"T001038";"10000";"G008633";"1080   ";"2007JJ00";"      30"
"11835";"T001038";"10000";"G008633";"1080   ";"2008JJ00";"      37"
"11836";"T001038";"10000";"G008633";"1080   ";"2009JJ00";"      48"
"11837";"T001038";"10000";"G008633";"1080   ";"2010JJ00";"      50"
"11838";"T001038";"10000";"G008633";"1080   ";"2011JJ00";"      54"
"11839";"T001038";"10000";"G008633";"1080   ";"2012JJ00";"      49"
"11840";"T001038";"10000";"G008633";"1080   ";"2013JJ00";"      61"
"11841";"T001038";"10000";"G008633";"1080   ";"2014JJ00";"      88"
"11842";"T001038";"10000";"G008633";"1080   ";"2015JJ00";"     100"
"11843";"T001038";"10000";"G008633";"1080   ";"2016JJ00";"     121"
"11844";"T001038";"10000";"G008633";"1080   ";"2017JJ00";"      98"
"11868";"T001038";"10000";"G008634";"1010   ";"1995JJ00";"    2288"
"11869";"T001038";"10000";"G008634";"1010   ";"1996JJ00";"    2382"
"11870";"T001038";"10000";"G008634";"1010   ";"1997JJ00";"    1371"
"11871";"T001038";"10000";"G008634";"1010   ";"1998JJ00";"     910"
"11872";"T001038";"10000";"G008634";"1010   ";"1999JJ00";"     904"
"11873";"T001038";"10000";"G008634";"1010   ";"2000JJ00";"    1367"
"11874";"T001038";"10000";"G008634";"1010   ";"2001JJ00";"    1682"
"11875";"T001038";"10000";"G008634";"1010   ";"2002JJ00";"    1057"
"11876";"T001038";"10000";"G008634";"1010   ";"2003JJ00";"     604"
"11877";"T001038";"10000";"G008634";"1010   ";"2004JJ00";"     463"
"11878";"T001038";"10000";"G008634";"1010   ";"2005JJ00";"     390"
"11879";"T001038";"10000";"G008634";"1010   ";"2006JJ00";"     505"
"11880";"T001038";"10000";"G008634";"1010   ";"2007JJ00";"     611"
"11881";"T001038";"10000";"G008634";"1010   ";"2008JJ00";"     741"
"11882";"T001038";"10000";"G008634";"1010   ";"2009JJ00";"     945"
"11883";"T001038";"10000";"G008634";"1010   ";"2010JJ00";"     987"
"11884";"T001038";"10000";"G008634";"1010   ";"2011JJ00";"    1220"
"11885";"T001038";"10000";"G008634";"1010   ";"2012JJ00";"    1043"
"11886";"T001038";"10000";"G008634";"1010   ";"2013JJ00";"    1027"
"11887";"T001038";"10000";"G008634";"1010   ";"2014JJ00";"     771"
"11888";"T001038";"10000";"G008634";"1010   ";"2015JJ00";"     823"
"11889";"T001038";"10000";"G008634";"1010   ";"2016JJ00";"    1820"
"11890";"T001038";"10000";"G008634";"1010   ";"2017JJ00";"    1260"
"11891";"T001038";"10000";"G008634";"1020   ";"1995JJ00";"     346"
"11892";"T001038";"10000";"G008634";"1020   ";"1996JJ00";"     407"
"11893";"T001038";"10000";"G008634";"1020   ";"1997JJ00";"     291"
"11894";"T001038";"10000";"G008634";"1020   ";"1998JJ00";"     213"
"11895";"T001038";"10000";"G008634";"1020   ";"1999JJ00";"     219"
"11896";"T001038";"10000";"G008634";"1020   ";"2000JJ00";"     333"
"11897";"T001038";"10000";"G008634";"1020   ";"2001JJ00";"     452"
"11898";"T001038";"10000";"G008634";"1020   ";"2002JJ00";"     352"
"11899";"T001038";"10000";"G008634";"1020   ";"2003JJ00";"     284"
"11900";"T001038";"10000";"G008634";"1020   ";"2004JJ00";"     195"
"11901";"T001038";"10000";"G008634";"1020   ";"2005JJ00";"     164"
"11902";"T001038";"10000";"G008634";"1020   ";"2006JJ00";"     152"
"11903";"T001038";"10000";"G008634";"1020   ";"2007JJ00";"     198"
"11904";"T001038";"10000";"G008634";"1020   ";"2008JJ00";"     235"
"11905";"T001038";"10000";"G008634";"1020   ";"2009JJ00";"     284"
"11906";"T001038";"10000";"G008634";"1020   ";"2010JJ00";"     428"
"11907";"T001038";"10000";"G008634";"1020   ";"2011JJ00";"     566"
"11908";"T001038";"10000";"G008634";"1020   ";"2012JJ00";"     428"
"11909";"T001038";"10000";"G008634";"1020   ";"2013JJ00";"     469"
"11910";"T001038";"10000";"G008634";"1020   ";"2014JJ00";"     347"
"11911";"T001038";"10000";"G008634";"1020   ";"2015JJ00";"     375"
"11912";"T001038";"10000";"G008634";"1020   ";"2016JJ00";"     691"
"11913";"T001038";"10000";"G008634";"1020   ";"2017JJ00";"     622"
"11914";"T001038";"10000";"G008634";"1050   ";"1995JJ00";"       2"
"11915";"T001038";"10000";"G008634";"1050   ";"1996JJ00";"      12"
"11916";"T001038";"10000";"G008634";"1050   ";"1997JJ00";"       6"
"11917";"T001038";"10000";"G008634";"1050   ";"1998JJ00";"       4"
"11918";"T001038";"10000";"G008634";"1050   ";"1999JJ00";"       4"
"11919";"T001038";"10000";"G008634";"1050   ";"2000JJ00";"      11"
"11920";"T001038";"10000";"G008634";"1050   ";"2001JJ00";"      10"
"11921";"T001038";"10000";"G008634";"1050   ";"2002JJ00";"       7"
"11922";"T001038";"10000";"G008634";"1050   ";"2003JJ00";"       3"
"11923";"T001038";"10000";"G008634";"1050   ";"2004JJ00";"       2"
"11924";"T001038";"10000";"G008634";"1050   ";"2005JJ00";"       5"
"11925";"T001038";"10000";"G008634";"1050   ";"2006JJ00";"       1"
"11926";"T001038";"10000";"G008634";"1050   ";"2007JJ00";"       2"
"11927";"T001038";"10000";"G008634";"1050   ";"2008JJ00";"       4"
"11928";"T001038";"10000";"G008634";"1050   ";"2009JJ00";"       2"
"11929";"T001038";"10000";"G008634";"1050   ";"2010JJ00";"       9"
"11930";"T001038";"10000";"G008634";"1050   ";"2011JJ00";"       5"
"11931";"T001038";"10000";"G008634";"1050   ";"2012JJ00";"       9"
"11932";"T001038";"10000";"G008634";"1050   ";"2013JJ00";"       6"
"11933";"T001038";"10000";"G008634";"1050   ";"2014JJ00";"       6"
"11934";"T001038";"10000";"G008634";"1050   ";"2015JJ00";"       3"
"11935";"T001038";"10000";"G008634";"1050   ";"2016JJ00";"      10"
"11936";"T001038";"10000";"G008634";"1050   ";"2017JJ00";"       4"
"11937";"T001038";"10000";"G008634";"1080   ";"1995JJ00";"       7"
"11938";"T001038";"10000";"G008634";"1080   ";"1996JJ00";"      17"
"11939";"T001038";"10000";"G008634";"1080   ";"1997JJ00";"      21"
"11940";"T001038";"10000";"G008634";"1080   ";"1998JJ00";"      19"
"11941";"T001038";"10000";"G008634";"1080   ";"1999JJ00";"      17"
"11942";"T001038";"10000";"G008634";"1080   ";"2000JJ00";"      22"
"11943";"T001038";"10000";"G008634";"1080   ";"2001JJ00";"      27"
"11944";"T001038";"10000";"G008634";"1080   ";"2002JJ00";"      24"
"11945";"T001038";"10000";"G008634";"1080   ";"2003JJ00";"      25"
"11946";"T001038";"10000";"G008634";"1080   ";"2004JJ00";"      13"
"11947";"T001038";"10000";"G008634";"1080   ";"2005JJ00";"      16"
"11948";"T001038";"10000";"G008634";"1080   ";"2006JJ00";"      20"
"11949";"T001038";"10000";"G008634";"1080   ";"2007JJ00";"      26"
"11950";"T001038";"10000";"G008634";"1080   ";"2008JJ00";"      35"
"11951";"T001038";"10000";"G008634";"1080   ";"2009JJ00";"      36"
"11952";"T001038";"10000";"G008634";"1080   ";"2010JJ00";"      56"
"11953";"T001038";"10000";"G008634";"1080   ";"2011JJ00";"      58"
"11954";"T001038";"10000";"G008634";"1080   ";"2012JJ00";"      53"
"11955";"T001038";"10000";"G008634";"1080   ";"2013JJ00";"      48"
"11956";"T001038";"10000";"G008634";"1080   ";"2014JJ00";"      41"
"11957";"T001038";"10000";"G008634";"1080   ";"2015JJ00";"      54"
"11958";"T001038";"10000";"G008634";"1080   ";"2016JJ00";"     116"
"11959";"T001038";"10000";"G008634";"1080   ";"2017JJ00";"      77"
"21643";"T001038";"10000";"G008723";"1010   ";"1995JJ00";"     243"
"21644";"T001038";"10000";"G008723";"1010   ";"1996JJ00";"     282"
"21645";"T001038";"10000";"G008723";"1010   ";"1997JJ00";"     339"
"21646";"T001038";"10000";"G008723";"1010   ";"1998JJ00";"     402"
"21647";"T001038";"10000";"G008723";"1010   ";"1999JJ00";"     375"
"21648";"T001038";"10000";"G008723";"1010   ";"2000JJ00";"     533"
"21649";"T001038";"10000";"G008723";"1010   ";"2001JJ00";"     580"
"21650";"T001038";"10000";"G008723";"1010   ";"2002JJ00";"     533"
"21651";"T001038";"10000";"G008723";"1010   ";"2003JJ00";"     583"
"21652";"T001038";"10000";"G008723";"1010   ";"2004JJ00";"     598"
"21653";"T001038";"10000";"G008723";"1010   ";"2005JJ00";"     469"
"21654";"T001038";"10000";"G008723";"1010   ";"2006JJ00";"     655"
"21655";"T001038";"10000";"G008723";"1010   ";"2007JJ00";"    2109"
"21656";"T001038";"10000";"G008723";"1010   ";"2008JJ00";"    2284"
"21657";"T001038";"10000";"G008723";"1010   ";"2009JJ00";"    2058"
"21658";"T001038";"10000";"G008723";"1010   ";"2010JJ00";"    2403"
"21659";"T001038";"10000";"G008723";"1010   ";"2011JJ00";"    2454"
"21660";"T001038";"10000";"G008723";"1010   ";"2012JJ00";"    2321"
"21661";"T001038";"10000";"G008723";"1010   ";"2013JJ00";"    2367"
"21662";"T001038";"10000";"G008723";"1010   ";"2014JJ00";"    4068"
"21663";"T001038";"10000";"G008723";"1010   ";"2015JJ00";"    3801"
"21664";"T001038";"10000";"G008723";"1010   ";"2016JJ00";"    4539"
"21665";"T001038";"10000";"G008723";"1010   ";"2017JJ00";"    6486"
"21666";"T001038";"10000";"G008723";"1020   ";"1995JJ00";"      52"
"21667";"T001038";"10000";"G008723";"1020   ";"1996JJ00";"      53"
"21668";"T001038";"10000";"G008723";"1020   ";"1997JJ00";"      56"
"21669";"T001038";"10000";"G008723";"1020   ";"1998JJ00";"      61"
"21670";"T001038";"10000";"G008723";"1020   ";"1999JJ00";"      56"
"21671";"T001038";"10000";"G008723";"1020   ";"2000JJ00";"     104"
"21672";"T001038";"10000";"G008723";"1020   ";"2001JJ00";"     118"
"21673";"T001038";"10000";"G008723";"1020   ";"2002JJ00";"     102"
"21674";"T001038";"10000";"G008723";"1020   ";"2003JJ00";"     120"
"21675";"T001038";"10000";"G008723";"1020   ";"2004JJ00";"     102"
"21676";"T001038";"10000";"G008723";"1020   ";"2005JJ00";"      81"
"21677";"T001038";"10000";"G008723";"1020   ";"2006JJ00";"     109"
"21678";"T001038";"10000";"G008723";"1020   ";"2007JJ00";"     259"
"21679";"T001038";"10000";"G008723";"1020   ";"2008JJ00";"     184"
"21680";"T001038";"10000";"G008723";"1020   ";"2009JJ00";"     149"
"21681";"T001038";"10000";"G008723";"1020   ";"2010JJ00";"     248"
"21682";"T001038";"10000";"G008723";"1020   ";"2011JJ00";"     318"
"21683";"T001038";"10000";"G008723";"1020   ";"2012JJ00";"     251"
"21684";"T001038";"10000";"G008723";"1020   ";"2013JJ00";"     258"
"21685";"T001038";"10000";"G008723";"1020   ";"2014JJ00";"     381"
"21686";"T001038";"10000";"G008723";"1020   ";"2015JJ00";"     392"
"21687";"T001038";"10000";"G008723";"1020   ";"2016JJ00";"     422"
"21688";"T001038";"10000";"G008723";"1020   ";"2017JJ00";"     485"
"21689";"T001038";"10000";"G008723";"1050   ";"1995JJ00";"       0"
"21690";"T001038";"10000";"G008723";"1050   ";"1996JJ00";"       0"
"21691";"T001038";"10000";"G008723";"1050   ";"1997JJ00";"       4"
"21692";"T001038";"10000";"G008723";"1050   ";"1998JJ00";"       0"
"21693";"T001038";"10000";"G008723";"1050   ";"1999JJ00";"       2"
"21694";"T001038";"10000";"G008723";"1050   ";"2000JJ00";"       1"
"21695";"T001038";"10000";"G008723";"1050   ";"2001JJ00";"       5"
"21696";"T001038";"10000";"G008723";"1050   ";"2002JJ00";"       3"
"21697";"T001038";"10000";"G008723";"1050   ";"2003JJ00";"       2"
"21698";"T001038";"10000";"G008723";"1050   ";"2004JJ00";"       0"
"21699";"T001038";"10000";"G008723";"1050   ";"2005JJ00";"       3"
"21700";"T001038";"10000";"G008723";"1050   ";"2006JJ00";"       0"
"21701";"T001038";"10000";"G008723";"1050   ";"2007JJ00";"      11"
"21702";"T001038";"10000";"G008723";"1050   ";"2008JJ00";"       1"
"21703";"T001038";"10000";"G008723";"1050   ";"2009JJ00";"       4"
"21704";"T001038";"10000";"G008723";"1050   ";"2010JJ00";"       8"
"21705";"T001038";"10000";"G008723";"1050   ";"2011JJ00";"       8"
"21706";"T001038";"10000";"G008723";"1050   ";"2012JJ00";"       6"
"21707";"T001038";"10000";"G008723";"1050   ";"2013JJ00";"       4"
"21708";"T001038";"10000";"G008723";"1050   ";"2014JJ00";"       7"
"21709";"T001038";"10000";"G008723";"1050   ";"2015JJ00";"      10"
"21710";"T001038";"10000";"G008723";"1050   ";"2016JJ00";"       9"
"21711";"T001038";"10000";"G008723";"1050   ";"2017JJ00";"       7"
"21712";"T001038";"10000";"G008723";"1080   ";"1995JJ00";"       9"
"21713";"T001038";"10000";"G008723";"1080   ";"1996JJ00";"      11"
"21714";"T001038";"10000";"G008723";"1080   ";"1997JJ00";"      17"
"21715";"T001038";"10000";"G008723";"1080   ";"1998JJ00";"      15"
"21716";"T001038";"10000";"G008723";"1080   ";"1999JJ00";"      15"
"21717";"T001038";"10000";"G008723";"1080   ";"2000JJ00";"      19"
"21718";"T001038";"10000";"G008723";"1080   ";"2001JJ00";"      16"
"21719";"T001038";"10000";"G008723";"1080   ";"2002JJ00";"      15"
"21720";"T001038";"10000";"G008723";"1080   ";"2003JJ00";"      28"
"21721";"T001038";"10000";"G008723";"1080   ";"2004JJ00";"      17"
"21722";"T001038";"10000";"G008723";"1080   ";"2005JJ00";"      17"
"21723";"T001038";"10000";"G008723";"1080   ";"2006JJ00";"      13"
"21724";"T001038";"10000";"G008723";"1080   ";"2007JJ00";"      33"
"21725";"T001038";"10000";"G008723";"1080   ";"2008JJ00";"      26"
"21726";"T001038";"10000";"G008723";"1080   ";"2009JJ00";"      16"
"21727";"T001038";"10000";"G008723";"1080   ";"2010JJ00";"      38"
"21728";"T001038";"10000";"G008723";"1080   ";"2011JJ00";"      40"
"21729";"T001038";"10000";"G008723";"1080   ";"2012JJ00";"      37"
"21730";"T001038";"10000";"G008723";"1080   ";"2013JJ00";"      35"
"21731";"T001038";"10000";"G008723";"1080   ";"2014JJ00";"      58"
"21732";"T001038";"10000";"G008723";"1080   ";"2015JJ00";"      41"
"21733";"T001038";"10000";"G008723";"1080   ";"2016JJ00";"      42"
"21734";"T001038";"10000";"G008723";"1080   ";"2017JJ00";"      41"
"24288";"T001038";"10000";"G008746";"1010   ";"1995JJ00";"     179"
"24289";"T001038";"10000";"G008746";"1010   ";"1996JJ00";"     282"
"24290";"T001038";"10000";"G008746";"1010   ";"1997JJ00";"     641"
"24291";"T001038";"10000";"G008746";"1010   ";"1998JJ00";"     909"
"24292";"T001038";"10000";"G008746";"1010   ";"1999JJ00";"     767"
"24293";"T001038";"10000";"G008746";"1010   ";"2000JJ00";"    1344"
"24294";"T001038";"10000";"G008746";"1010   ";"2001JJ00";"    1200"
"24295";"T001038";"10000";"G008746";"1010   ";"2002JJ00";"     662"
"24296";"T001038";"10000";"G008746";"1010   ";"2003JJ00";"     310"
"24297";"T001038";"10000";"G008746";"1010   ";"2004JJ00";"     116"
"24298";"T001038";"10000";"G008746";"1010   ";"2005JJ00";"     136"
"24299";"T001038";"10000";"G008746";"1010   ";"2006JJ00";"     104"
"24300";"T001038";"10000";"G008746";"1010   ";"2007JJ00";"      94"
"24301";"T001038";"10000";"G008746";"1010   ";"2008JJ00";"     126"
"24302";"T001038";"10000";"G008746";"1010   ";"2009JJ00";"     133"
"24303";"T001038";"10000";"G008746";"1010   ";"2010JJ00";"     179"
"24304";"T001038";"10000";"G008746";"1010   ";"2011JJ00";"     250"
"24305";"T001038";"10000";"G008746";"1010   ";"2012JJ00";"     152"
"24306";"T001038";"10000";"G008746";"1010   ";"2013JJ00";"     162"
"24307";"T001038";"10000";"G008746";"1010   ";"2014JJ00";"     294"
"24308";"T001038";"10000";"G008746";"1010   ";"2015JJ00";"     359"
"24309";"T001038";"10000";"G008746";"1010   ";"2016JJ00";"     377"
"24310";"T001038";"10000";"G008746";"1010   ";"2017JJ00";"     296"
"24311";"T001038";"10000";"G008746";"1020   ";"1995JJ00";"      18"
"24312";"T001038";"10000";"G008746";"1020   ";"1996JJ00";"      23"
"24313";"T001038";"10000";"G008746";"1020   ";"1997JJ00";"      66"
"24314";"T001038";"10000";"G008746";"1020   ";"1998JJ00";"     111"
"24315";"T001038";"10000";"G008746";"1020   ";"1999JJ00";"      86"
"24316";"T001038";"10000";"G008746";"1020   ";"2000JJ00";"     150"
"24317";"T001038";"10000";"G008746";"1020   ";"2001JJ00";"     174"
"24318";"T001038";"10000";"G008746";"1020   ";"2002JJ00";"     121"
"24319";"T001038";"10000";"G008746";"1020   ";"2003JJ00";"      83"
"24320";"T001038";"10000";"G008746";"1020   ";"2004JJ00";"      58"
"24321";"T001038";"10000";"G008746";"1020   ";"2005JJ00";"      42"
"24322";"T001038";"10000";"G008746";"1020   ";"2006JJ00";"      34"
"24323";"T001038";"10000";"G008746";"1020   ";"2007JJ00";"      31"
"24324";"T001038";"10000";"G008746";"1020   ";"2008JJ00";"      40"
"24325";"T001038";"10000";"G008746";"1020   ";"2009JJ00";"      48"
"24326";"T001038";"10000";"G008746";"1020   ";"2010JJ00";"      65"
"24327";"T001038";"10000";"G008746";"1020   ";"2011JJ00";"      86"
"24328";"T001038";"10000";"G008746";"1020   ";"2012JJ00";"      82"
"24329";"T001038";"10000";"G008746";"1020   ";"2013JJ00";"      70"
"24330";"T001038";"10000";"G008746";"1020   ";"2014JJ00";"      97"
"24331";"T001038";"10000";"G008746";"1020   ";"2015JJ00";"     131"
"24332";"T001038";"10000";"G008746";"1020   ";"2016JJ00";"     174"
"24333";"T001038";"10000";"G008746";"1020   ";"2017JJ00";"     107"
"24334";"T001038";"10000";"G008746";"1050   ";"1995JJ00";"       2"
"24335";"T001038";"10000";"G008746";"1050   ";"1996JJ00";"       0"
"24336";"T001038";"10000";"G008746";"1050   ";"1997JJ00";"       1"
"24337";"T001038";"10000";"G008746";"1050   ";"1998JJ00";"       3"
"24338";"T001038";"10000";"G008746";"1050   ";"1999JJ00";"       0"
"24339";"T001038";"10000";"G008746";"1050   ";"2000JJ00";"       2"
"24340";"T001038";"10000";"G008746";"1050   ";"2001JJ00";"      11"
"24341";"T001038";"10000";"G008746";"1050   ";"2002JJ00";"       3"
"24342";"T001038";"10000";"G008746";"1050   ";"2003JJ00";"       4"
"24343";"T001038";"10000";"G008746";"1050   ";"2004JJ00";"       0"
"24344";"T001038";"10000";"G008746";"1050   ";"2005JJ00";"       0"
"24345";"T001038";"10000";"G008746";"1050   ";"2006JJ00";"       3"
"24346";"T001038";"10000";"G008746";"1050   ";"2007JJ00";"       2"
"24347";"T001038";"10000";"G008746";"1050   ";"2008JJ00";"       1"
"24348";"T001038";"10000";"G008746";"1050   ";"2009JJ00";"       1"
"24349";"T001038";"10000";"G008746";"1050   ";"2010JJ00";"       2"
"24350";"T001038";"10000";"G008746";"1050   ";"2011JJ00";"       3"
"24351";"T001038";"10000";"G008746";"1050   ";"2012JJ00";"       0"
"24352";"T001038";"10000";"G008746";"1050   ";"2013JJ00";"       2"
"24353";"T001038";"10000";"G008746";"1050   ";"2014JJ00";"       1"
"24354";"T001038";"10000";"G008746";"1050   ";"2015JJ00";"       1"
"24355";"T001038";"10000";"G008746";"1050   ";"2016JJ00";"       0"
"24356";"T001038";"10000";"G008746";"1050   ";"2017JJ00";"       0"
"24357";"T001038";"10000";"G008746";"1080   ";"1995JJ00";"       1"
"24358";"T001038";"10000";"G008746";"1080   ";"1996JJ00";"       1"
"24359";"T001038";"10000";"G008746";"1080   ";"1997JJ00";"       1"
"24360";"T001038";"10000";"G008746";"1080   ";"1998JJ00";"       2"
"24361";"T001038";"10000";"G008746";"1080   ";"1999JJ00";"       2"
"24362";"T001038";"10000";"G008746";"1080   ";"2000JJ00";"       1"
"24363";"T001038";"10000";"G008746";"1080   ";"2001JJ00";"       5"
"24364";"T001038";"10000";"G008746";"1080   ";"2002JJ00";"       1"
"24365";"T001038";"10000";"G008746";"1080   ";"2003JJ00";"       2"
"24366";"T001038";"10000";"G008746";"1080   ";"2004JJ00";"       3"
"24367";"T001038";"10000";"G008746";"1080   ";"2005JJ00";"       1"
"24368";"T001038";"10000";"G008746";"1080   ";"2006JJ00";"       1"
"24369";"T001038";"10000";"G008746";"1080   ";"2007JJ00";"       3"
"24370";"T001038";"10000";"G008746";"1080   ";"2008JJ00";"       5"
"24371";"T001038";"10000";"G008746";"1080   ";"2009JJ00";"       4"
"24372";"T001038";"10000";"G008746";"1080   ";"2010JJ00";"       5"
"24373";"T001038";"10000";"G008746";"1080   ";"2011JJ00";"       4"
"24374";"T001038";"10000";"G008746";"1080   ";"2012JJ00";"       2"
"24375";"T001038";"10000";"G008746";"1080   ";"2013JJ00";"       7"
"24376";"T001038";"10000";"G008746";"1080   ";"2014JJ00";"       2"
"24377";"T001038";"10000";"G008746";"1080   ";"2015JJ00";"       2"
"24378";"T001038";"10000";"G008746";"1080   ";"2016JJ00";"       8"
"24379";"T001038";"10000";"G008746";"1080   ";"2017JJ00";"       2"
"25208";"T001038";"10000";"G008753";"1010   ";"1995JJ00";"     232"
"25209";"T001038";"10000";"G008753";"1010   ";"1996JJ00";"     250"
"25210";"T001038";"10000";"G008753";"1010   ";"1997JJ00";"     221"
"25211";"T001038";"10000";"G008753";"1010   ";"1998JJ00";"     216"
"25212";"T001038";"10000";"G008753";"1010   ";"1999JJ00";"     502"
"25213";"T001038";"10000";"G008753";"1010   ";"2000JJ00";"     726"
"25214";"T001038";"10000";"G008753";"1010   ";"2001JJ00";"     836"
"25215";"T001038";"10000";"G008753";"1010   ";"2002JJ00";"     492"
"25216";"T001038";"10000";"G008753";"1010   ";"2003JJ00";"     281"
"25217";"T001038";"10000";"G008753";"1010   ";"2004JJ00";"     164"
"25218";"T001038";"10000";"G008753";"1010   ";"2005JJ00";"     120"
"25219";"T001038";"10000";"G008753";"1010   ";"2006JJ00";"      91"
"25220";"T001038";"10000";"G008753";"1010   ";"2007JJ00";"     105"
"25221";"T001038";"10000";"G008753";"1010   ";"2008JJ00";"     132"
"25222";"T001038";"10000";"G008753";"1010   ";"2009JJ00";"     141"
"25223";"T001038";"10000";"G008753";"1010   ";"2010JJ00";"     218"
"25224";"T001038";"10000";"G008753";"1010   ";"2011JJ00";"     191"
"25225";"T001038";"10000";"G008753";"1010   ";"2012JJ00";"     388"
"25226";"T001038";"10000";"G008753";"1010   ";"2013JJ00";"    1433"
"25227";"T001038";"10000";"G008753";"1010   ";"2014JJ00";"    6006"
"25228";"T001038";"10000";"G008753";"1010   ";"2015JJ00";"   14224"
"25229";"T001038";"10000";"G008753";"1010   ";"2016JJ00";"   17888"
"25230";"T001038";"10000";"G008753";"1010   ";"2017JJ00";"   10469"
"25231";"T001038";"10000";"G008753";"1020   ";"1995JJ00";"      40"
"25232";"T001038";"10000";"G008753";"1020   ";"1996JJ00";"      47"
"25233";"T001038";"10000";"G008753";"1020   ";"1997JJ00";"      60"
"25234";"T001038";"10000";"G008753";"1020   ";"1998JJ00";"      78"
"25235";"T001038";"10000";"G008753";"1020   ";"1999JJ00";"      97"
"25236";"T001038";"10000";"G008753";"1020   ";"2000JJ00";"     171"
"25237";"T001038";"10000";"G008753";"1020   ";"2001JJ00";"     230"
"25238";"T001038";"10000";"G008753";"1020   ";"2002JJ00";"     155"
"25239";"T001038";"10000";"G008753";"1020   ";"2003JJ00";"      90"
"25240";"T001038";"10000";"G008753";"1020   ";"2004JJ00";"      55"
"25241";"T001038";"10000";"G008753";"1020   ";"2005JJ00";"      58"
"25242";"T001038";"10000";"G008753";"1020   ";"2006JJ00";"      39"
"25243";"T001038";"10000";"G008753";"1020   ";"2007JJ00";"      43"
"25244";"T001038";"10000";"G008753";"1020   ";"2008JJ00";"      56"
"25245";"T001038";"10000";"G008753";"1020   ";"2009JJ00";"      54"
"25246";"T001038";"10000";"G008753";"1020   ";"2010JJ00";"      80"
"25247";"T001038";"10000";"G008753";"1020   ";"2011JJ00";"      84"
"25248";"T001038";"10000";"G008753";"1020   ";"2012JJ00";"     129"
"25249";"T001038";"10000";"G008753";"1020   ";"2013JJ00";"     487"
"25250";"T001038";"10000";"G008753";"1020   ";"2014JJ00";"    2560"
"25251";"T001038";"10000";"G008753";"1020   ";"2015JJ00";"    6636"
"25252";"T001038";"10000";"G008753";"1020   ";"2016JJ00";"    9702"
"25253";"T001038";"10000";"G008753";"1020   ";"2017JJ00";"    6095"
"25254";"T001038";"10000";"G008753";"1050   ";"1995JJ00";"       0"
"25255";"T001038";"10000";"G008753";"1050   ";"1996JJ00";"       0"
"25256";"T001038";"10000";"G008753";"1050   ";"1997JJ00";"       1"
"25257";"T001038";"10000";"G008753";"1050   ";"1998JJ00";"       1"
"25258";"T001038";"10000";"G008753";"1050   ";"1999JJ00";"       2"
"25259";"T001038";"10000";"G008753";"1050   ";"2000JJ00";"       8"
"25260";"T001038";"10000";"G008753";"1050   ";"2001JJ00";"       6"
"25261";"T001038";"10000";"G008753";"1050   ";"2002JJ00";"       3"
"25262";"T001038";"10000";"G008753";"1050   ";"2003JJ00";"       2"
"25263";"T001038";"10000";"G008753";"1050   ";"2004JJ00";"       2"
"25264";"T001038";"10000";"G008753";"1050   ";"2005JJ00";"       0"
"25265";"T001038";"10000";"G008753";"1050   ";"2006JJ00";"       0"
