"ID";"Geslacht";"LeeftijdOp31December";"Geboorteland";"BurgerlijkeStaat";"Perioden";"Immigratie_1"
"2919527";"T001038";"60200";"G008634";"T001019";"2017JJ00";"     160"
"2929280";"T001038";"60200";"G008723";"T001019";"1995JJ00";"      38"
"2929281";"T001038";"60200";"G008723";"T001019";"1996JJ00";"      28"
"2929282";"T001038";"60200";"G008723";"T001019";"1997JJ00";"      43"
"2929283";"T001038";"60200";"G008723";"T001019";"1998JJ00";"      39"
"2929284";"T001038";"60200";"G008723";"T001019";"1999JJ00";"      34"
"2929285";"T001038";"60200";"G008723";"T001019";"2000JJ00";"      53"
"2929286";"T001038";"60200";"G008723";"T001019";"2001JJ00";"      47"
"2929287";"T001038";"60200";"G008723";"T001019";"2002JJ00";"      33"
"2929288";"T001038";"60200";"G008723";"T001019";"2003JJ00";"      50"
"2929289";"T001038";"60200";"G008723";"T001019";"2004JJ00";"      56"
"2929290";"T001038";"60200";"G008723";"T001019";"2005JJ00";"      31"
"2929291";"T001038";"60200";"G008723";"T001019";"2006JJ00";"      24"
"2929292";"T001038";"60200";"G008723";"T001019";"2007JJ00";"     164"
"2929293";"T001038";"60200";"G008723";"T001019";"2008JJ00";"     176"
"2929294";"T001038";"60200";"G008723";"T001019";"2009JJ00";"     146"
"2929295";"T001038";"60200";"G008723";"T001019";"2010JJ00";"     191"
"2929296";"T001038";"60200";"G008723";"T001019";"2011JJ00";"     226"
"2929297";"T001038";"60200";"G008723";"T001019";"2012JJ00";"     248"
"2929298";"T001038";"60200";"G008723";"T001019";"2013JJ00";"     222"
"2929299";"T001038";"60200";"G008723";"T001019";"2014JJ00";"     337"
"2929300";"T001038";"60200";"G008723";"T001019";"2015JJ00";"     427"
"2929301";"T001038";"60200";"G008723";"T001019";"2016JJ00";"     517"
"2929302";"T001038";"60200";"G008723";"T001019";"2017JJ00";"     733"
"2931925";"T001038";"60200";"G008746";"T001019";"1995JJ00";"      47"
"2931926";"T001038";"60200";"G008746";"T001019";"1996JJ00";"      55"
"2931927";"T001038";"60200";"G008746";"T001019";"1997JJ00";"     115"
"2931928";"T001038";"60200";"G008746";"T001019";"1998JJ00";"     231"
"2931929";"T001038";"60200";"G008746";"T001019";"1999JJ00";"     263"
"2931930";"T001038";"60200";"G008746";"T001019";"2000JJ00";"     257"
"2931931";"T001038";"60200";"G008746";"T001019";"2001JJ00";"     225"
"2931932";"T001038";"60200";"G008746";"T001019";"2002JJ00";"     119"
"2931933";"T001038";"60200";"G008746";"T001019";"2003JJ00";"      41"
"2931934";"T001038";"60200";"G008746";"T001019";"2004JJ00";"       4"
"2931935";"T001038";"60200";"G008746";"T001019";"2005JJ00";"      31"
"2931936";"T001038";"60200";"G008746";"T001019";"2006JJ00";"      28"
"2931937";"T001038";"60200";"G008746";"T001019";"2007JJ00";"      19"
"2931938";"T001038";"60200";"G008746";"T001019";"2008JJ00";"      11"
"2931939";"T001038";"60200";"G008746";"T001019";"2009JJ00";"      13"
"2931940";"T001038";"60200";"G008746";"T001019";"2010JJ00";"      26"
"2931941";"T001038";"60200";"G008746";"T001019";"2011JJ00";"      44"
"2931942";"T001038";"60200";"G008746";"T001019";"2012JJ00";"      11"
"2931943";"T001038";"60200";"G008746";"T001019";"2013JJ00";"      15"
"2931944";"T001038";"60200";"G008746";"T001019";"2014JJ00";"      59"
"2931945";"T001038";"60200";"G008746";"T001019";"2015JJ00";"      47"
"2931946";"T001038";"60200";"G008746";"T001019";"2016JJ00";"      57"
"2931947";"T001038";"60200";"G008746";"T001019";"2017JJ00";"      68"
"2932845";"T001038";"60200";"G008753";"T001019";"1995JJ00";"      41"
"2932846";"T001038";"60200";"G008753";"T001019";"1996JJ00";"      47"
"2932847";"T001038";"60200";"G008753";"T001019";"1997JJ00";"      47"
"2932848";"T001038";"60200";"G008753";"T001019";"1998JJ00";"      61"
"2932849";"T001038";"60200";"G008753";"T001019";"1999JJ00";"     118"
"2932850";"T001038";"60200";"G008753";"T001019";"2000JJ00";"     145"
"2932851";"T001038";"60200";"G008753";"T001019";"2001JJ00";"     167"
"2932852";"T001038";"60200";"G008753";"T001019";"2002JJ00";"      98"
"2932853";"T001038";"60200";"G008753";"T001019";"2003JJ00";"      60"
"2932854";"T001038";"60200";"G008753";"T001019";"2004JJ00";"      32"
"2932855";"T001038";"60200";"G008753";"T001019";"2005JJ00";"      29"
"2932856";"T001038";"60200";"G008753";"T001019";"2006JJ00";"       5"
"2932857";"T001038";"60200";"G008753";"T001019";"2007JJ00";"      14"
"2932858";"T001038";"60200";"G008753";"T001019";"2008JJ00";"      11"
"2932859";"T001038";"60200";"G008753";"T001019";"2009JJ00";"      12"
"2932860";"T001038";"60200";"G008753";"T001019";"2010JJ00";"      30"
"2932861";"T001038";"60200";"G008753";"T001019";"2011JJ00";"      18"
"2932862";"T001038";"60200";"G008753";"T001019";"2012JJ00";"      55"
"2932863";"T001038";"60200";"G008753";"T001019";"2013JJ00";"     236"
"2932864";"T001038";"60200";"G008753";"T001019";"2014JJ00";"    1396"
"2932865";"T001038";"60200";"G008753";"T001019";"2015JJ00";"    4467"
"2932866";"T001038";"60200";"G008753";"T001019";"2016JJ00";"    5991"
"2932867";"T001038";"60200";"G008753";"T001019";"2017JJ00";"    4494"
"2934570";"T001038";"60200";"G008766";"T001019";"1995JJ00";"    1176"
"2934571";"T001038";"60200";"G008766";"T001019";"1996JJ00";"    1586"
"2934572";"T001038";"60200";"G008766";"T001019";"1997JJ00";"    1609"
"2934573";"T001038";"60200";"G008766";"T001019";"1998JJ00";"    1296"
"2934574";"T001038";"60200";"G008766";"T001019";"1999JJ00";"    1138"
"2934575";"T001038";"60200";"G008766";"T001019";"2000JJ00";"    1080"
"2934576";"T001038";"60200";"G008766";"T001019";"2001JJ00";"    1164"
"2934577";"T001038";"60200";"G008766";"T001019";"2002JJ00";"    1184"
"2934578";"T001038";"60200";"G008766";"T001019";"2003JJ00";"     971"
"2934579";"T001038";"60200";"G008766";"T001019";"2004JJ00";"     721"
"2934580";"T001038";"60200";"G008766";"T001019";"2005JJ00";"     358"
"2934581";"T001038";"60200";"G008766";"T001019";"2006JJ00";"     242"
"2934582";"T001038";"60200";"G008766";"T001019";"2007JJ00";"     226"
"2934583";"T001038";"60200";"G008766";"T001019";"2008JJ00";"     237"
"2934584";"T001038";"60200";"G008766";"T001019";"2009JJ00";"     297"
"2934585";"T001038";"60200";"G008766";"T001019";"2010JJ00";"     244"
"2934586";"T001038";"60200";"G008766";"T001019";"2011JJ00";"     257"
"2934587";"T001038";"60200";"G008766";"T001019";"2012JJ00";"     219"
"2934588";"T001038";"60200";"G008766";"T001019";"2013JJ00";"     235"
"2934589";"T001038";"60200";"G008766";"T001019";"2014JJ00";"     212"
"2934590";"T001038";"60200";"G008766";"T001019";"2015JJ00";"     219"
"2934591";"T001038";"60200";"G008766";"T001019";"2016JJ00";"     288"
"2934592";"T001038";"60200";"G008766";"T001019";"2017JJ00";"     423"
"2938365";"T001038";"60300";"G008533";"T001019";"1995JJ00";"     303"
"2938366";"T001038";"60300";"G008533";"T001019";"1996JJ00";"     637"
"2938367";"T001038";"60300";"G008533";"T001019";"1997JJ00";"     807"
"2938368";"T001038";"60300";"G008533";"T001019";"1998JJ00";"     769"
"2938369";"T001038";"60300";"G008533";"T001019";"1999JJ00";"    1119"
"2938370";"T001038";"60300";"G008533";"T001019";"2000JJ00";"     946"
"2938371";"T001038";"60300";"G008533";"T001019";"2001JJ00";"     983"
"2938372";"T001038";"60300";"G008533";"T001019";"2002JJ00";"     651"
"2938373";"T001038";"60300";"G008533";"T001019";"2003JJ00";"     460"
"2938374";"T001038";"60300";"G008533";"T001019";"2004JJ00";"     327"
"2938375";"T001038";"60300";"G008533";"T001019";"2005JJ00";"     276"
"2938376";"T001038";"60300";"G008533";"T001019";"2006JJ00";"     254"
"2938377";"T001038";"60300";"G008533";"T001019";"2007JJ00";"     218"
"2938378";"T001038";"60300";"G008533";"T001019";"2008JJ00";"     278"
"2938379";"T001038";"60300";"G008533";"T001019";"2009JJ00";"     447"
"2938380";"T001038";"60300";"G008533";"T001019";"2010JJ00";"     564"
"2938381";"T001038";"60300";"G008533";"T001019";"2011JJ00";"     584"
"2938382";"T001038";"60300";"G008533";"T001019";"2012JJ00";"     439"
"2938383";"T001038";"60300";"G008533";"T001019";"2013JJ00";"     469"
"2938384";"T001038";"60300";"G008533";"T001019";"2014JJ00";"     339"
"2938385";"T001038";"60300";"G008533";"T001019";"2015JJ00";"     369"
"2938386";"T001038";"60300";"G008533";"T001019";"2016JJ00";"     801"
"2938387";"T001038";"60300";"G008533";"T001019";"2017JJ00";"     414"
"2941240";"T001038";"60300";"G008559";"T001019";"1995JJ00";"      15"
"2941241";"T001038";"60300";"G008559";"T001019";"1996JJ00";"      11"
"2941242";"T001038";"60300";"G008559";"T001019";"1997JJ00";"       1"
"2941243";"T001038";"60300";"G008559";"T001019";"1998JJ00";"       2"
"2941244";"T001038";"60300";"G008559";"T001019";"1999JJ00";"       2"
"2941245";"T001038";"60300";"G008559";"T001019";"2000JJ00";"       4"
"2941246";"T001038";"60300";"G008559";"T001019";"2001JJ00";"       1"
"2941247";"T001038";"60300";"G008559";"T001019";"2002JJ00";"       0"
"2941248";"T001038";"60300";"G008559";"T001019";"2003JJ00";"       0"
"2941249";"T001038";"60300";"G008559";"T001019";"2004JJ00";"       1"
"2941250";"T001038";"60300";"G008559";"T001019";"2005JJ00";"       1"
"2941251";"T001038";"60300";"G008559";"T001019";"2006JJ00";"       1"
"2941252";"T001038";"60300";"G008559";"T001019";"2007JJ00";"       1"
"2941253";"T001038";"60300";"G008559";"T001019";"2008JJ00";"       2"
"2941254";"T001038";"60300";"G008559";"T001019";"2009JJ00";"       2"
"2941255";"T001038";"60300";"G008559";"T001019";"2010JJ00";"       1"
"2941256";"T001038";"60300";"G008559";"T001019";"2011JJ00";"       0"
"2941257";"T001038";"60300";"G008559";"T001019";"2012JJ00";"       2"
"2941258";"T001038";"60300";"G008559";"T001019";"2013JJ00";"       3"
"2941259";"T001038";"60300";"G008559";"T001019";"2014JJ00";"      10"
"2941260";"T001038";"60300";"G008559";"T001019";"2015JJ00";"      24"
"2941261";"T001038";"60300";"G008559";"T001019";"2016JJ00";"      33"
"2941262";"T001038";"60300";"G008559";"T001019";"2017JJ00";"      31"
"2942965";"T001038";"60300";"G008575";"T001019";"1995JJ00";"     390"
"2942966";"T001038";"60300";"G008575";"T001019";"1996JJ00";"     435"
"2942967";"T001038";"60300";"G008575";"T001019";"1997JJ00";"     434"
"2942968";"T001038";"60300";"G008575";"T001019";"1998JJ00";"     454"
"2942969";"T001038";"60300";"G008575";"T001019";"1999JJ00";"     380"
"2942970";"T001038";"60300";"G008575";"T001019";"2000JJ00";"     708"
"2942971";"T001038";"60300";"G008575";"T001019";"2001JJ00";"    1391"
"2942972";"T001038";"60300";"G008575";"T001019";"2002JJ00";"    1862"
"2942973";"T001038";"60300";"G008575";"T001019";"2003JJ00";"    2207"
"2942974";"T001038";"60300";"G008575";"T001019";"2004JJ00";"    1677"
"2942975";"T001038";"60300";"G008575";"T001019";"2005JJ00";"    1486"
"2942976";"T001038";"60300";"G008575";"T001019";"2006JJ00";"    1530"
"2942977";"T001038";"60300";"G008575";"T001019";"2007JJ00";"    1905"
"2942978";"T001038";"60300";"G008575";"T001019";"2008JJ00";"    2491"
"2942979";"T001038";"60300";"G008575";"T001019";"2009JJ00";"    2746"
"2942980";"T001038";"60300";"G008575";"T001019";"2010JJ00";"    2889"
"2942981";"T001038";"60300";"G008575";"T001019";"2011JJ00";"    3625"
"2942982";"T001038";"60300";"G008575";"T001019";"2012JJ00";"    3361"
"2942983";"T001038";"60300";"G008575";"T001019";"2013JJ00";"    3036"
"2942984";"T001038";"60300";"G008575";"T001019";"2014JJ00";"    2882"
"2942985";"T001038";"60300";"G008575";"T001019";"2015JJ00";"    3351"
"2942986";"T001038";"60300";"G008575";"T001019";"2016JJ00";"    3545"
"2942987";"T001038";"60300";"G008575";"T001019";"2017JJ00";"    3924"
"2945150";"T001038";"60300";"G008597";"T001019";"1995JJ00";"       4"
"2945151";"T001038";"60300";"G008597";"T001019";"1996JJ00";"       3"
"2945152";"T001038";"60300";"G008597";"T001019";"1997JJ00";"      21"
"2945153";"T001038";"60300";"G008597";"T001019";"1998JJ00";"      15"
"2945154";"T001038";"60300";"G008597";"T001019";"1999JJ00";"      13"
"2945155";"T001038";"60300";"G008597";"T001019";"2000JJ00";"      16"
"2945156";"T001038";"60300";"G008597";"T001019";"2001JJ00";"      14"
"2945157";"T001038";"60300";"G008597";"T001019";"2002JJ00";"      24"
"2945158";"T001038";"60300";"G008597";"T001019";"2003JJ00";"      35"
"2945159";"T001038";"60300";"G008597";"T001019";"2004JJ00";"      41"
"2945160";"T001038";"60300";"G008597";"T001019";"2005JJ00";"      19"
"2945161";"T001038";"60300";"G008597";"T001019";"2006JJ00";"      34"
"2945162";"T001038";"60300";"G008597";"T001019";"2007JJ00";"      43"
"2945163";"T001038";"60300";"G008597";"T001019";"2008JJ00";"      63"
"2945164";"T001038";"60300";"G008597";"T001019";"2009JJ00";"      93"
"2945165";"T001038";"60300";"G008597";"T001019";"2010JJ00";"     132"
"2945166";"T001038";"60300";"G008597";"T001019";"2011JJ00";"     135"
"2945167";"T001038";"60300";"G008597";"T001019";"2012JJ00";"      82"
"2945168";"T001038";"60300";"G008597";"T001019";"2013JJ00";"     161"
"2945169";"T001038";"60300";"G008597";"T001019";"2014JJ00";"    1165"
"2945170";"T001038";"60300";"G008597";"T001019";"2015JJ00";"    1304"
"2945171";"T001038";"60300";"G008597";"T001019";"2016JJ00";"     822"
"2945172";"T001038";"60300";"G008597";"T001019";"2017JJ00";"     338"
"2949060";"T001038";"60300";"G008633";"T001019";"1995JJ00";"     778"
"2949061";"T001038";"60300";"G008633";"T001019";"1996JJ00";"    1114"
"2949062";"T001038";"60300";"G008633";"T001019";"1997JJ00";"    1592"
"2949063";"T001038";"60300";"G008633";"T001019";"1998JJ00";"    2194"
"2949064";"T001038";"60300";"G008633";"T001019";"1999JJ00";"     943"
"2949065";"T001038";"60300";"G008633";"T001019";"2000JJ00";"    1263"
"2949066";"T001038";"60300";"G008633";"T001019";"2001JJ00";"     826"
"2949067";"T001038";"60300";"G008633";"T001019";"2002JJ00";"     401"
"2949068";"T001038";"60300";"G008633";"T001019";"2003JJ00";"     405"
"2949069";"T001038";"60300";"G008633";"T001019";"2004JJ00";"     429"
"2949070";"T001038";"60300";"G008633";"T001019";"2005JJ00";"     348"
"2949071";"T001038";"60300";"G008633";"T001019";"2006JJ00";"     428"
"2949072";"T001038";"60300";"G008633";"T001019";"2007JJ00";"     669"
"2949073";"T001038";"60300";"G008633";"T001019";"2008JJ00";"    1398"
"2949074";"T001038";"60300";"G008633";"T001019";"2009JJ00";"    1188"
"2949075";"T001038";"60300";"G008633";"T001019";"2010JJ00";"     578"
"2949076";"T001038";"60300";"G008633";"T001019";"2011JJ00";"     602"
"2949077";"T001038";"60300";"G008633";"T001019";"2012JJ00";"     513"
"2949078";"T001038";"60300";"G008633";"T001019";"2013JJ00";"     454"
"2949079";"T001038";"60300";"G008633";"T001019";"2014JJ00";"     397"
"2949080";"T001038";"60300";"G008633";"T001019";"2015JJ00";"     384"
"2949081";"T001038";"60300";"G008633";"T001019";"2016JJ00";"    1111"
"2949082";"T001038";"60300";"G008633";"T001019";"2017JJ00";"     488"
"2949175";"T001038";"60300";"G008634";"T001019";"1995JJ00";"     703"
"2949176";"T001038";"60300";"G008634";"T001019";"1996JJ00";"     587"
"2949177";"T001038";"60300";"G008634";"T001019";"1997JJ00";"     334"
"2949178";"T001038";"60300";"G008634";"T001019";"1998JJ00";"     212"
"2949179";"T001038";"60300";"G008634";"T001019";"1999JJ00";"     245"
"2949180";"T001038";"60300";"G008634";"T001019";"2000JJ00";"     431"
"2949181";"T001038";"60300";"G008634";"T001019";"2001JJ00";"     639"
"2949182";"T001038";"60300";"G008634";"T001019";"2002JJ00";"     424"
"2949183";"T001038";"60300";"G008634";"T001019";"2003JJ00";"     308"
"2949184";"T001038";"60300";"G008634";"T001019";"2004JJ00";"     223"
"2949185";"T001038";"60300";"G008634";"T001019";"2005JJ00";"     203"
"2949186";"T001038";"60300";"G008634";"T001019";"2006JJ00";"     285"
"2949187";"T001038";"60300";"G008634";"T001019";"2007JJ00";"     325"
"2949188";"T001038";"60300";"G008634";"T001019";"2008JJ00";"     441"
"2949189";"T001038";"60300";"G008634";"T001019";"2009JJ00";"     524"
"2949190";"T001038";"60300";"G008634";"T001019";"2010JJ00";"     617"
"2949191";"T001038";"60300";"G008634";"T001019";"2011JJ00";"     751"
"2949192";"T001038";"60300";"G008634";"T001019";"2012JJ00";"     561"
"2949193";"T001038";"60300";"G008634";"T001019";"2013JJ00";"     504"
"2949194";"T001038";"60300";"G008634";"T001019";"2014JJ00";"     364"
"2949195";"T001038";"60300";"G008634";"T001019";"2015JJ00";"     362"
"2949196";"T001038";"60300";"G008634";"T001019";"2016JJ00";"     955"
"2949197";"T001038";"60300";"G008634";"T001019";"2017JJ00";"     552"
"2958950";"T001038";"60300";"G008723";"T001019";"1995JJ00";"     125"
"2958951";"T001038";"60300";"G008723";"T001019";"1996JJ00";"     166"
"2958952";"T001038";"60300";"G008723";"T001019";"1997JJ00";"     211"
"2958953";"T001038";"60300";"G008723";"T001019";"1998JJ00";"     247"
"2958954";"T001038";"60300";"G008723";"T001019";"1999JJ00";"     232"
"2958955";"T001038";"60300";"G008723";"T001019";"2000JJ00";"     325"
"2958956";"T001038";"60300";"G008723";"T001019";"2001JJ00";"     375"
"2958957";"T001038";"60300";"G008723";"T001019";"2002JJ00";"     353"
"2958958";"T001038";"60300";"G008723";"T001019";"2003JJ00";"     407"
"2958959";"T001038";"60300";"G008723";"T001019";"2004JJ00";"     402"
"2958960";"T001038";"60300";"G008723";"T001019";"2005JJ00";"     318"
"2958961";"T001038";"60300";"G008723";"T001019";"2006JJ00";"     413"
"2958962";"T001038";"60300";"G008723";"T001019";"2007JJ00";"    1268"
"2958963";"T001038";"60300";"G008723";"T001019";"2008JJ00";"    1378"
"2958964";"T001038";"60300";"G008723";"T001019";"2009JJ00";"    1211"
"2958965";"T001038";"60300";"G008723";"T001019";"2010JJ00";"    1496"
"2958966";"T001038";"60300";"G008723";"T001019";"2011JJ00";"    1545"
"2958967";"T001038";"60300";"G008723";"T001019";"2012JJ00";"    1392"
"2958968";"T001038";"60300";"G008723";"T001019";"2013JJ00";"    1391"
"2958969";"T001038";"60300";"G008723";"T001019";"2014JJ00";"    2107"
"2958970";"T001038";"60300";"G008723";"T001019";"2015JJ00";"    1979"
"2958971";"T001038";"60300";"G008723";"T001019";"2016JJ00";"    2284"
"2958972";"T001038";"60300";"G008723";"T001019";"2017JJ00";"    3092"
"2961595";"T001038";"60300";"G008746";"T001019";"1995JJ00";"      84"
"2961596";"T001038";"60300";"G008746";"T001019";"1996JJ00";"     116"
"2961597";"T001038";"60300";"G008746";"T001019";"1997JJ00";"     309"
"2961598";"T001038";"60300";"G008746";"T001019";"1998JJ00";"     419"
"2961599";"T001038";"60300";"G008746";"T001019";"1999JJ00";"     308"
"2961600";"T001038";"60300";"G008746";"T001019";"2000JJ00";"     642"
"2961601";"T001038";"60300";"G008746";"T001019";"2001JJ00";"     655"
"2961602";"T001038";"60300";"G008746";"T001019";"2002JJ00";"     381"
"2961603";"T001038";"60300";"G008746";"T001019";"2003JJ00";"     199"
"2961604";"T001038";"60300";"G008746";"T001019";"2004JJ00";"      98"
"2961605";"T001038";"60300";"G008746";"T001019";"2005JJ00";"      60"
"2961606";"T001038";"60300";"G008746";"T001019";"2006JJ00";"      56"
"2961607";"T001038";"60300";"G008746";"T001019";"2007JJ00";"      35"
"2961608";"T001038";"60300";"G008746";"T001019";"2008JJ00";"      57"
"2961609";"T001038";"60300";"G008746";"T001019";"2009JJ00";"      73"
"2961610";"T001038";"60300";"G008746";"T001019";"2010JJ00";"      86"
"2961611";"T001038";"60300";"G008746";"T001019";"2011JJ00";"     120"
"2961612";"T001038";"60300";"G008746";"T001019";"2012JJ00";"      62"
"2961613";"T001038";"60300";"G008746";"T001019";"2013JJ00";"      73"
"2961614";"T001038";"60300";"G008746";"T001019";"2014JJ00";"     145"
"2961615";"T001038";"60300";"G008746";"T001019";"2015JJ00";"     239"
"2961616";"T001038";"60300";"G008746";"T001019";"2016JJ00";"     243"
"2961617";"T001038";"60300";"G008746";"T001019";"2017JJ00";"     121"
"2962515";"T001038";"60300";"G008753";"T001019";"1995JJ00";"      84"
"2962516";"T001038";"60300";"G008753";"T001019";"1996JJ00";"      71"
"2962517";"T001038";"60300";"G008753";"T001019";"1997JJ00";"      70"
"2962518";"T001038";"60300";"G008753";"T001019";"1998JJ00";"      83"
"2962519";"T001038";"60300";"G008753";"T001019";"1999JJ00";"     146"
"2962520";"T001038";"60300";"G008753";"T001019";"2000JJ00";"     242"
"2962521";"T001038";"60300";"G008753";"T001019";"2001JJ00";"     289"
"2962522";"T001038";"60300";"G008753";"T001019";"2002JJ00";"     216"
"2962523";"T001038";"60300";"G008753";"T001019";"2003JJ00";"     131"
"2962524";"T001038";"60300";"G008753";"T001019";"2004JJ00";"      75"
"2962525";"T001038";"60300";"G008753";"T001019";"2005JJ00";"      59"
"2962526";"T001038";"60300";"G008753";"T001019";"2006JJ00";"      53"
"2962527";"T001038";"60300";"G008753";"T001019";"2007JJ00";"      46"
"2962528";"T001038";"60300";"G008753";"T001019";"2008JJ00";"      67"
"2962529";"T001038";"60300";"G008753";"T001019";"2009JJ00";"      93"
"2962530";"T001038";"60300";"G008753";"T001019";"2010JJ00";"     134"
"2962531";"T001038";"60300";"G008753";"T001019";"2011JJ00";"     109"
"2962532";"T001038";"60300";"G008753";"T001019";"2012JJ00";"     175"
"2962533";"T001038";"60300";"G008753";"T001019";"2013JJ00";"     506"
"2962534";"T001038";"60300";"G008753";"T001019";"2014JJ00";"    1880"
"2962535";"T001038";"60300";"G008753";"T001019";"2015JJ00";"    4202"
"2962536";"T001038";"60300";"G008753";"T001019";"2016JJ00";"    6600"
"2962537";"T001038";"60300";"G008753";"T001019";"2017JJ00";"    2709"
"2964240";"T001038";"60300";"G008766";"T001019";"1995JJ00";"    1863"
"2964241";"T001038";"60300";"G008766";"T001019";"1996JJ00";"    2368"
"2964242";"T001038";"60300";"G008766";"T001019";"1997JJ00";"    2505"
"2964243";"T001038";"60300";"G008766";"T001019";"1998JJ00";"    2248"
"2964244";"T001038";"60300";"G008766";"T001019";"1999JJ00";"    2124"
"2964245";"T001038";"60300";"G008766";"T001019";"2000JJ00";"    2504"
"2964246";"T001038";"60300";"G008766";"T001019";"2001JJ00";"    2786"
"2964247";"T001038";"60300";"G008766";"T001019";"2002JJ00";"    2897"
"2964248";"T001038";"60300";"G008766";"T001019";"2003JJ00";"    3189"
"2964249";"T001038";"60300";"G008766";"T001019";"2004JJ00";"    2235"
"2964250";"T001038";"60300";"G008766";"T001019";"2005JJ00";"    1692"
"2964251";"T001038";"60300";"G008766";"T001019";"2006JJ00";"    1658"
"2964252";"T001038";"60300";"G008766";"T001019";"2007JJ00";"    1522"
"2964253";"T001038";"60300";"G008766";"T001019";"2008JJ00";"    2036"
"2964254";"T001038";"60300";"G008766";"T001019";"2009JJ00";"    2000"
"2964255";"T001038";"60300";"G008766";"T001019";"2010JJ00";"    2047"
"2964256";"T001038";"60300";"G008766";"T001019";"2011JJ00";"    1893"
"2964257";"T001038";"60300";"G008766";"T001019";"2012JJ00";"    1758"
"2964258";"T001038";"60300";"G008766";"T001019";"2013JJ00";"    1556"
"2964259";"T001038";"60300";"G008766";"T001019";"2014JJ00";"    1461"
"2964260";"T001038";"60300";"G008766";"T001019";"2015JJ00";"    1475"
"2964261";"T001038";"60300";"G008766";"T001019";"2016JJ00";"    1486"
"2964262";"T001038";"60300";"G008766";"T001019";"2017JJ00";"    1855"
"2968035";"T001038";"60400";"G008533";"T001019";"1995JJ00";"     278"
"2968036";"T001038";"60400";"G008533";"T001019";"1996JJ00";"     514"
"2968037";"T001038";"60400";"G008533";"T001019";"1997JJ00";"     614"
"2968038";"T001038";"60400";"G008533";"T001019";"1998JJ00";"     769"
"2968039";"T001038";"60400";"G008533";"T001019";"1999JJ00";"    1001"
"2968040";"T001038";"60400";"G008533";"T001019";"2000JJ00";"     836"
"2968041";"T001038";"60400";"G008533";"T001019";"2001JJ00";"     796"
"2968042";"T001038";"60400";"G008533";"T001019";"2002JJ00";"     482"
"2968043";"T001038";"60400";"G008533";"T001019";"2003JJ00";"     296"
"2968044";"T001038";"60400";"G008533";"T001019";"2004JJ00";"     116"
"2968045";"T001038";"60400";"G008533";"T001019";"2005JJ00";"      86"
"2968046";"T001038";"60400";"G008533";"T001019";"2006JJ00";"      75"
"2968047";"T001038";"60400";"G008533";"T001019";"2007JJ00";"      85"
"2968048";"T001038";"60400";"G008533";"T001019";"2008JJ00";"     103"
"2968049";"T001038";"60400";"G008533";"T001019";"2009JJ00";"     162"
"2968050";"T001038";"60400";"G008533";"T001019";"2010JJ00";"     208"
"2968051";"T001038";"60400";"G008533";"T001019";"2011JJ00";"     220"
"2968052";"T001038";"60400";"G008533";"T001019";"2012JJ00";"     213"
"2968053";"T001038";"60400";"G008533";"T001019";"2013JJ00";"     198"
"2968054";"T001038";"60400";"G008533";"T001019";"2014JJ00";"     171"
"2968055";"T001038";"60400";"G008533";"T001019";"2015JJ00";"     145"
"2968056";"T001038";"60400";"G008533";"T001019";"2016JJ00";"     367"
"2968057";"T001038";"60400";"G008533";"T001019";"2017JJ00";"     199"
"2970910";"T001038";"60400";"G008559";"T001019";"1995JJ00";"      17"
"2970911";"T001038";"60400";"G008559";"T001019";"1996JJ00";"      11"
"2970912";"T001038";"60400";"G008559";"T001019";"1997JJ00";"       1"
"2970913";"T001038";"60400";"G008559";"T001019";"1998JJ00";"       1"
"2970914";"T001038";"60400";"G008559";"T001019";"1999JJ00";"       1"
"2970915";"T001038";"60400";"G008559";"T001019";"2000JJ00";"       0"
"2970916";"T001038";"60400";"G008559";"T001019";"2001JJ00";"       0"
"2970917";"T001038";"60400";"G008559";"T001019";"2002JJ00";"       0"
"2970918";"T001038";"60400";"G008559";"T001019";"2003JJ00";"       0"
"2970919";"T001038";"60400";"G008559";"T001019";"2004JJ00";"       1"
"2970920";"T001038";"60400";"G008559";"T001019";"2005JJ00";"       0"
"2970921";"T001038";"60400";"G008559";"T001019";"2006JJ00";"       0"
"2970922";"T001038";"60400";"G008559";"T001019";"2007JJ00";"       0"
"2970923";"T001038";"60400";"G008559";"T001019";"2008JJ00";"       0"
"2970924";"T001038";"60400";"G008559";"T001019";"2009JJ00";"       4"
"2970925";"T001038";"60400";"G008559";"T001019";"2010JJ00";"       0"
"2970926";"T001038";"60400";"G008559";"T001019";"2011JJ00";"       0"
"2970927";"T001038";"60400";"G008559";"T001019";"2012JJ00";"       0"
"2970928";"T001038";"60400";"G008559";"T001019";"2013JJ00";"       0"
"2970929";"T001038";"60400";"G008559";"T001019";"2014JJ00";"       0"
"2970930";"T001038";"60400";"G008559";"T001019";"2015JJ00";"       0"
"2970931";"T001038";"60400";"G008559";"T001019";"2016JJ00";"       0"
"2970932";"T001038";"60400";"G008559";"T001019";"2017JJ00";"       0"
"2972635";"T001038";"60400";"G008575";"T001019";"1995JJ00";"     383"
"2972636";"T001038";"60400";"G008575";"T001019";"1996JJ00";"     406"
"2972637";"T001038";"60400";"G008575";"T001019";"1997JJ00";"     339"
"2972638";"T001038";"60400";"G008575";"T001019";"1998JJ00";"     376"
"2972639";"T001038";"60400";"G008575";"T001019";"1999JJ00";"     362"
